"Block","Treatment","Density","sp","tag","DBH","Ht","collection","Julian.date","tissue","tissue_biomass","tissue_biomass_lci","tissue_biomass_uci","tissue_biomass_se"
"B4","C","2m","C","15",12.44708801,11.2,"2-shoot expansion",156,"Twigs",0.350157939182285,0.271346406415753,0.451859982197525,0.0460493815769825
"B4","C","2m","C","16",8.5,11.9,"2-shoot expansion",156,"Twigs",0.255819188973108,0.17873321606462,0.366151624682892,0.0478108185250694
"B4","C","2m","C","17",7.8,11.3,"2-shoot expansion",156,"Twigs",0.217377671601535,0.155145164642391,0.304573153922154,0.0381193850203479
"B4","C","2m","C","18",13.51480669,13.7,"2-shoot expansion",156,"Twigs",0.567527444428121,0.371565273756717,0.866839349443623,0.12634542747115
"B4","C","2m","C","19",12.66688596,11.5,"2-shoot expansion",156,"Twigs",0.374663945109754,0.284951168416835,0.492621499133012,0.0529771251826982
"B4","C","2m","C","21",19.05911855,13.4,"2-shoot expansion",156,"Twigs",0.975884133289878,0.59311581479824,1.60567264916195,0.2583053148887
"B4","C","2m","C","22",15.24040682,13.1,"2-shoot expansion",156,"Twigs",0.623296814101697,0.419681760060632,0.925698840028689,0.12908598978777
"B4","C","2m","C","23",15.57947368,12.3,"2-shoot expansion",156,"Twigs",0.573924800465334,0.400972980493217,0.821475991185261,0.10727117619695
"B4","C","2m","C","24",8.9,9.5,"2-shoot expansion",156,"Twigs",0.187094346774151,0.153603633062089,0.227887152777805,0.0189498774784991
"B4","C","2m","C","26",12.7,12,"2-shoot expansion",156,"Twigs",0.404853571152814,0.298396816252522,0.549290090067444,0.0640033861772761
"B4","C","2m","C","27",12.80351514,12.2,"2-shoot expansion",156,"Twigs",0.42160637385178,0.306621154603388,0.579711907687413,0.0696660084398023
"B4","C","2m","C","28",6.519202405,8,"2-shoot expansion",156,"Twigs",0.11648979496896,0.0918481359968486,0.147742490194639,0.014258763825967
"B4","C","2m","C","29",6.989277502,9.3,"2-shoot expansion",156,"Twigs",0.148399596801879,0.115333443555862,0.190945831945907,0.0192888745892972
"B4","C","2m","C","30",10.90412766,10.2,"2-shoot expansion",156,"Twigs",0.256515912361935,0.210149510211301,0.313112379984682,0.026266038207495
"B3","C","2m","C","781",14.78276023,12.8,"2-shoot expansion",156,"Twigs",0.568055526755409,0.391749266385268,0.823708195945968,0.110193604479771
"B3","C","2m","C","782",9.7,12.5,"2-shoot expansion",156,"Twigs",0.317409629340172,0.218477997052398,0.461139676109821,0.061903489555465
"B3","C","2m","C","783",12.83160161,12.5,"2-shoot expansion",156,"Twigs",0.442057057724523,0.315044898904267,0.620274897208996,0.0778647954859002
"B3","C","2m","C","785",9.521029356,9.6,"2-shoot expansion",156,"Twigs",0.202775852412296,0.168100378774567,0.244604126542004,0.0195162621855706
"B3","C","2m","C","786",11.77964346,10,"2-shoot expansion",156,"Twigs",0.273199210012504,0.225435780998835,0.331082350906142,0.0269506555885988
"B3","C","2m","C","787",7.3,10.2,"2-shoot expansion",156,"Twigs",0.175206160268336,0.131778878405767,0.232944755391319,0.0258076216799878
"B3","C","2m","C","788",9.31933474,10.5,"2-shoot expansion",156,"Twigs",0.226774218723763,0.178316244024796,0.288400793539719,0.0280827932436028
"B3","C","2m","C","789",9.774456507,10.3,"2-shoot expansion",156,"Twigs",0.231018584837458,0.18565092915008,0.287472768300329,0.0259749589669002
"B3","C","2m","C","790",2.4,4.9,"2-shoot expansion",156,"Twigs",0.0476239386544952,0.0308844949183294,0.0734361866355497,0.0108550233972501
"B3","C","2m","C","791",10.5,10,"2-shoot expansion",156,"Twigs",0.238613879948688,0.196882643344321,0.28919046766653,0.0235479143679104
"B3","C","2m","C","792",9.538343672,10.1,"2-shoot expansion",156,"Twigs",0.218749216991337,0.176961871216243,0.270404124941978,0.0238373096239122
"B3","C","2m","C","793",13.60036764,10.3,"2-shoot expansion",156,"Twigs",0.346258191333123,0.273951010957189,0.437650274209143,0.0417600161357024
"B3","C","2m","C","794",12.82224629,11.2,"2-shoot expansion",156,"Twigs",0.364332442113609,0.281551546482308,0.471452314984201,0.0484440735974218
"B3","C","2m","C","795",10.61037228,10.3,"2-shoot expansion",156,"Twigs",0.252375315693746,0.205242835300654,0.310331417309722,0.0268083117370071
"B3","C","2m","C","796",11.88107739,10.9,"2-shoot expansion",156,"Twigs",0.315487297390414,0.249210754394757,0.39938980585503,0.0383109825153757
"B3","C","2m","C","797",9.541488354,9.1,"2-shoot expansion",156,"Twigs",0.188721412899288,0.159305860042188,0.223568496960951,0.0163935298262151
"B3","C","2m","C","798",8,9,"2-shoot expansion",156,"Twigs",0.157972663493491,0.12871594282961,0.193879342858582,0.0166233163339213
"B3","C","2m","C","799",11.89621789,7.7,"2-shoot expansion",156,"Twigs",0.196795007953678,0.159825948695076,0.242315315327024,0.0210432057734562
"B3","C","2m","C","800",11.5,11.6,"2-shoot expansion",156,"Twigs",0.336097244328784,0.253813447987931,0.445056629350756,0.0487865258578635
"B3","C","2m","C","801",12.26743657,11.2,"2-shoot expansion",156,"Twigs",0.343566826543818,0.266455826985025,0.442993368307999,0.0450350870721873
"B3","C","2m","C","802",11.31459235,11.2,"2-shoot expansion",156,"Twigs",0.310627467751825,0.240601172483362,0.401034719515274,0.0409269252632431
"B3","C","2m","C","803",12.7,9.6,"2-shoot expansion",156,"Twigs",0.283824894970973,0.232984871631032,0.345758805888727,0.028768860780024
"B3","C","2m","C","804",12.3434193,9.5,"2-shoot expansion",156,"Twigs",0.269304151948809,0.223184617270775,0.324953964765759,0.0259615682385162
"B3","C","2m","C","806",9.848857802,10.9,"2-shoot expansion",156,"Twigs",0.254464151044283,0.197249137242756,0.328275221234539,0.0334250214264751
"B3","C","2m","C","807",6.717886572,8.2,"2-shoot expansion",156,"Twigs",0.122537470210671,0.0971343684885635,0.154584127526385,0.0146555507749545
"B3","C","2m","C","808",14.53203358,8.7,"2-shoot expansion",156,"Twigs",0.301555243901331,0.230586642094807,0.3943661449695,0.0417804854272176
"B3","C","2m","C","809",2.6,5.3,"2-shoot expansion",156,"Twigs",0.0516084413445692,0.0340822540286986,0.0781471558710031,0.011241046388343
"B3","C","2m","C","810",10.1,8.4,"2-shoot expansion",156,"Twigs",0.180504904852385,0.154091818684498,0.211445493692822,0.0146310395429399
"B1","C","2m","C","962",13.15218613,13.4,"2-shoot expansion",156,"Twigs",0.522453950290898,0.349469811412284,0.781063546151471,0.110100442535507
"B1","C","2m","C","964",14.08296844,14.5,"2-shoot expansion",156,"Twigs",0.678426305472637,0.419014413219169,1.09844014295639,0.173322890239087
"B1","C","2m","C","965",5.3,9.2,"2-shoot expansion",156,"Twigs",0.122293790165083,0.0889166317087263,0.168199928692009,0.0202253308630823
"B1","C","2m","C","967",13.53698637,12.5,"2-shoot expansion",156,"Twigs",0.476301560792046,0.338664170625337,0.66987652220204,0.0844929468307915
"B1","C","2m","C","968",7.4,10.9,"2-shoot expansion",156,"Twigs",0.196395703138585,0.142029584652134,0.271572097501869,0.0330465594004427
"B1","C","2m","C","969",14.08580846,11.6,"2-shoot expansion",156,"Twigs",0.441825482661944,0.328834015987606,0.593642225677824,0.0675531147168924
"B1","C","2m","C","970",10.98362417,11.1,"2-shoot expansion",156,"Twigs",0.295535051446798,0.229812775086099,0.380052704210805,0.0383265125318127
"B1","C","2m","C","971",13.08166656,11.6,"2-shoot expansion",156,"Twigs",0.397303967212214,0.299539295910792,0.526977410034291,0.0580199270723211
"B1","C","2m","C","972",10.8,12.8,"2-shoot expansion",156,"Twigs",0.372762643569919,0.255880402451689,0.543034898764743,0.0732536980390444
"B1","C","2m","C","973",7.9,9.6,"2-shoot expansion",156,"Twigs",0.17082445891886,0.135457981506257,0.215424705435857,0.0203996744718368
"B1","C","2m","C","974",5.3,8.8,"2-shoot expansion",156,"Twigs",0.115264744041358,0.0850050807973264,0.156296083649364,0.0181864803193973
"B1","C","2m","C","975",6.1,9.8,"2-shoot expansion",156,"Twigs",0.145450878666914,0.106581743419949,0.198495140219461,0.0234472951019165
"B1","C","2m","C","976",7.3,11.7,"2-shoot expansion",156,"Twigs",0.218753017459966,0.149302817422202,0.320508905820046,0.0436750225504704
"B1","C","2m","C","977",9.1,12.5,"2-shoot expansion",156,"Twigs",0.29789111083351,0.20218926005561,0.438891333244977,0.060383181936063
"B1","C","2m","C","978",12.39435355,12.1,"2-shoot expansion",156,"Twigs",0.397817873760034,0.291328871866843,0.543231639448662,0.0642609100974028
"B1","C","2m","C","979",11,10.8,"2-shoot expansion",156,"Twigs",0.28319157386715,0.224454087663601,0.357300097958335,0.0338892883404934
"B1","C","2m","C","980",13.08739852,11.7,"2-shoot expansion",156,"Twigs",0.403471806462676,0.302401087947457,0.538323124811445,0.0601841930775481
"B1","C","2m","C","981",10.1133575,12.4,"2-shoot expansion",156,"Twigs",0.326724548581017,0.22853109195236,0.467109003564917,0.0608617121460604
"B1","C","2m","C","982",7.7,11.9,"2-shoot expansion",156,"Twigs",0.235062334907735,0.160275354640445,0.344746086609705,0.04705886019624
"B1","C","2m","C","983",14.2,16,"2-shoot expansion",156,"Twigs",0.857597501821673,0.473093138318746,1.55460609245879,0.27589616177042
"B1","C","2m","C","984",18.17278185,14.9,"2-shoot expansion",156,"Twigs",1.10939643365002,0.641030600504605,1.91997144290235,0.326260418979017
"B1","C","2m","C","986",10.85771615,11.9,"2-shoot expansion",156,"Twigs",0.328277347472095,0.241210525126295,0.44677161913598,0.0524390545943074
"B1","C","2m","C","988",11.8,14.2,"2-shoot expansion",156,"Twigs",0.509738779483991,0.317967758468703,0.81716971733599,0.127347438486553
"B1","C","2m","C","989",7.2,11.5,"2-shoot expansion",156,"Twigs",0.210138842619428,0.144939511771647,0.30466732389029,0.0407468908465926
"B1","C","2m","C","990",10.8,11.8,"2-shoot expansion",156,"Twigs",0.321486393043228,0.237749849933211,0.434715315029555,0.0502462921164143
"B4","C","2m","C","1",19.73144698,13.5,"3-bud set",233,"Twigs",1.06343361309759,0.630591431741242,1.79338156616414,0.296630136332371
"B4","C","2m","C","2",11.04536102,10.7,"3-bud set",233,"Twigs",0.280373604106871,0.223631966038765,0.351512170966875,0.0326225012571709
"B4","C","2m","C","3",12.71416533,11,"3-bud set",233,"Twigs",0.349686534139515,0.273385271323613,0.447283321323333,0.0443617474489081
"B4","C","2m","C","4",7.310950691,9.7,"3-bud set",233,"Twigs",0.16289866562544,0.125874423754298,0.210813082364898,0.0216680251557655
"B4","C","2m","C","5",8.3,10.3,"3-bud set",233,"Twigs",0.197657792461898,0.15295448252843,0.255426335175559,0.0261407787365125
"B4","C","2m","C","6",6.9,9.6,"3-bud set",233,"Twigs",0.153678270308242,0.117458162839415,0.20106742855515,0.0213288943152385
"B4","C","2m","C","7",4.4,8.2,"3-bud set",233,"Twigs",0.0958938570136759,0.0690185824361773,0.133234144898045,0.0163815210361908
"B4","C","2m","C","8",11.38507795,10.1,"3-bud set",233,"Twigs",0.265938386367903,0.219036768429586,0.322882892452367,0.0264913581690767
"B4","C","2m","C","9",11.90336087,10.4,"3-bud set",233,"Twigs",0.293677472380534,0.238071033435449,0.362271951103216,0.0316839075683081
"B4","C","2m","C","10",9.4,11.5,"3-bud set",233,"Twigs",0.265197260810369,0.195300151047679,0.360110254723525,0.0420433937948587
"B4","C","2m","C","11",12.5,10.6,"3-bud set",233,"Twigs",0.322205355526914,0.257430293205058,0.403279232749541,0.0372063621286945
"B4","C","2m","C","13",11.80889495,11.2,"3-bud set",233,"Twigs",0.327300694231109,0.25398314605906,0.421782886409539,0.042806056211857
"B4","C","2m","C","15",12.44708801,11.2,"3-bud set",233,"Twigs",0.350157939182285,0.271346406415753,0.451859982197525,0.0460493815769825
"B4","C","2m","C","16",8.5,11.9,"3-bud set",233,"Twigs",0.255819188973108,0.17873321606462,0.366151624682892,0.0478108185250694
"B4","C","2m","C","17",7.8,11.3,"3-bud set",233,"Twigs",0.217377671601535,0.155145164642391,0.304573153922154,0.0381193850203479
"B4","C","2m","C","18",13.51480669,13.7,"3-bud set",233,"Twigs",0.567527444428121,0.371565273756717,0.866839349443623,0.12634542747115
"B4","C","2m","C","19",12.66688596,11.5,"3-bud set",233,"Twigs",0.374663945109754,0.284951168416835,0.492621499133012,0.0529771251826982
"B4","C","2m","C","21",19.05911855,13.4,"3-bud set",233,"Twigs",0.975884133289878,0.59311581479824,1.60567264916195,0.2583053148887
"B4","C","2m","C","22",15.24040682,13.1,"3-bud set",233,"Twigs",0.623296814101697,0.419681760060632,0.925698840028689,0.12908598978777
"B4","C","2m","C","23",15.57947368,12.3,"3-bud set",233,"Twigs",0.573924800465334,0.400972980493217,0.821475991185261,0.10727117619695
"B4","C","2m","C","24",8.9,9.5,"3-bud set",233,"Twigs",0.187094346774151,0.153603633062089,0.227887152777805,0.0189498774784991
"B4","C","2m","C","26",12.7,12,"3-bud set",233,"Twigs",0.404853571152814,0.298396816252522,0.549290090067444,0.0640033861772761
"B4","C","2m","C","27",12.80351514,12.2,"3-bud set",233,"Twigs",0.42160637385178,0.306621154603388,0.579711907687413,0.0696660084398023
"B4","C","2m","C","28",6.519202405,8,"3-bud set",233,"Twigs",0.11648979496896,0.0918481359968486,0.147742490194639,0.014258763825967
"B4","C","2m","C","29",6.989277502,9.3,"3-bud set",233,"Twigs",0.148399596801879,0.115333443555862,0.190945831945907,0.0192888745892972
"B4","C","2m","C","30",10.90412766,10.2,"3-bud set",233,"Twigs",0.256515912361935,0.210149510211301,0.313112379984682,0.026266038207495
"B3","C","2m","C","781",14.78276023,12.8,"3-bud set",233,"Twigs",0.568055526755409,0.391749266385268,0.823708195945968,0.110193604479771
"B3","C","2m","C","782",9.7,12.5,"3-bud set",233,"Twigs",0.317409629340172,0.218477997052398,0.461139676109821,0.061903489555465
"B3","C","2m","C","783",12.83160161,12.5,"3-bud set",233,"Twigs",0.442057057724523,0.315044898904267,0.620274897208996,0.0778647954859002
"B3","C","2m","C","785",9.521029356,9.6,"3-bud set",233,"Twigs",0.202775852412296,0.168100378774567,0.244604126542004,0.0195162621855706
"B3","C","2m","C","786",11.77964346,10,"3-bud set",233,"Twigs",0.273199210012504,0.225435780998835,0.331082350906142,0.0269506555885988
"B3","C","2m","C","787",7.3,10.2,"3-bud set",233,"Twigs",0.175206160268336,0.131778878405767,0.232944755391319,0.0258076216799878
"B3","C","2m","C","788",9.31933474,10.5,"3-bud set",233,"Twigs",0.226774218723763,0.178316244024796,0.288400793539719,0.0280827932436028
"B3","C","2m","C","789",9.774456507,10.3,"3-bud set",233,"Twigs",0.231018584837458,0.18565092915008,0.287472768300329,0.0259749589669002
"B3","C","2m","C","790",2.4,4.9,"3-bud set",233,"Twigs",0.0476239386544952,0.0308844949183294,0.0734361866355497,0.0108550233972501
"B3","C","2m","C","791",10.5,10,"3-bud set",233,"Twigs",0.238613879948688,0.196882643344321,0.28919046766653,0.0235479143679104
"B3","C","2m","C","792",9.538343672,10.1,"3-bud set",233,"Twigs",0.218749216991337,0.176961871216243,0.270404124941978,0.0238373096239122
"B3","C","2m","C","793",13.60036764,10.3,"3-bud set",233,"Twigs",0.346258191333123,0.273951010957189,0.437650274209143,0.0417600161357024
"B3","C","2m","C","794",12.82224629,11.2,"3-bud set",233,"Twigs",0.364332442113609,0.281551546482308,0.471452314984201,0.0484440735974218
"B3","C","2m","C","795",10.61037228,10.3,"3-bud set",233,"Twigs",0.252375315693746,0.205242835300654,0.310331417309722,0.0268083117370071
"B3","C","2m","C","796",11.88107739,10.9,"3-bud set",233,"Twigs",0.315487297390414,0.249210754394757,0.39938980585503,0.0383109825153757
"B3","C","2m","C","797",9.541488354,9.1,"3-bud set",233,"Twigs",0.188721412899288,0.159305860042188,0.223568496960951,0.0163935298262151
"B3","C","2m","C","798",8,9,"3-bud set",233,"Twigs",0.157972663493491,0.12871594282961,0.193879342858582,0.0166233163339213
"B3","C","2m","C","799",11.89621789,7.7,"3-bud set",233,"Twigs",0.196795007953678,0.159825948695076,0.242315315327024,0.0210432057734562
"B3","C","2m","C","800",11.5,11.6,"3-bud set",233,"Twigs",0.336097244328784,0.253813447987931,0.445056629350756,0.0487865258578635
"B3","C","2m","C","801",12.26743657,11.2,"3-bud set",233,"Twigs",0.343566826543818,0.266455826985025,0.442993368307999,0.0450350870721873
"B3","C","2m","C","802",11.31459235,11.2,"3-bud set",233,"Twigs",0.310627467751825,0.240601172483362,0.401034719515274,0.0409269252632431
"B3","C","2m","C","803",12.7,9.6,"3-bud set",233,"Twigs",0.283824894970973,0.232984871631032,0.345758805888727,0.028768860780024
"B3","C","2m","C","804",12.3434193,9.5,"3-bud set",233,"Twigs",0.269304151948809,0.223184617270775,0.324953964765759,0.0259615682385162
"B3","C","2m","C","806",9.848857802,10.9,"3-bud set",233,"Twigs",0.254464151044283,0.197249137242756,0.328275221234539,0.0334250214264751
"B3","C","2m","C","807",6.717886572,8.2,"3-bud set",233,"Twigs",0.122537470210671,0.0971343684885635,0.154584127526385,0.0146555507749545
"B3","C","2m","C","808",14.53203358,8.7,"3-bud set",233,"Twigs",0.301555243901331,0.230586642094807,0.3943661449695,0.0417804854272176
"B3","C","2m","C","809",2.6,5.3,"3-bud set",233,"Twigs",0.0516084413445692,0.0340822540286986,0.0781471558710031,0.011241046388343
"B3","C","2m","C","810",10.1,8.4,"3-bud set",233,"Twigs",0.180504904852385,0.154091818684498,0.211445493692822,0.0146310395429399
"B1","C","2m","C","962",13.15218613,13.4,"3-bud set",233,"Twigs",0.522453950290898,0.349469811412284,0.781063546151471,0.110100442535507
"B1","C","2m","C","964",14.08296844,14.5,"3-bud set",233,"Twigs",0.678426305472637,0.419014413219169,1.09844014295639,0.173322890239087
"B1","C","2m","C","965",5.3,9.2,"3-bud set",233,"Twigs",0.122293790165083,0.0889166317087263,0.168199928692009,0.0202253308630823
"B1","C","2m","C","967",13.53698637,12.5,"3-bud set",233,"Twigs",0.476301560792046,0.338664170625337,0.66987652220204,0.0844929468307915
"B1","C","2m","C","968",7.4,10.9,"3-bud set",233,"Twigs",0.196395703138585,0.142029584652134,0.271572097501869,0.0330465594004427
"B1","C","2m","C","969",14.08580846,11.6,"3-bud set",233,"Twigs",0.441825482661944,0.328834015987606,0.593642225677824,0.0675531147168924
"B1","C","2m","C","970",10.98362417,11.1,"3-bud set",233,"Twigs",0.295535051446798,0.229812775086099,0.380052704210805,0.0383265125318127
"B1","C","2m","C","971",13.08166656,11.6,"3-bud set",233,"Twigs",0.397303967212214,0.299539295910792,0.526977410034291,0.0580199270723211
"B1","C","2m","C","972",10.8,12.8,"3-bud set",233,"Twigs",0.372762643569919,0.255880402451689,0.543034898764743,0.0732536980390444
"B1","C","2m","C","973",7.9,9.6,"3-bud set",233,"Twigs",0.17082445891886,0.135457981506257,0.215424705435857,0.0203996744718368
"B1","C","2m","C","974",5.3,8.8,"3-bud set",233,"Twigs",0.115264744041358,0.0850050807973264,0.156296083649364,0.0181864803193973
"B1","C","2m","C","975",6.1,9.8,"3-bud set",233,"Twigs",0.145450878666914,0.106581743419949,0.198495140219461,0.0234472951019165
"B1","C","2m","C","976",7.3,11.7,"3-bud set",233,"Twigs",0.218753017459966,0.149302817422202,0.320508905820046,0.0436750225504704
"B1","C","2m","C","977",9.1,12.5,"3-bud set",233,"Twigs",0.29789111083351,0.20218926005561,0.438891333244977,0.060383181936063
"B1","C","2m","C","978",12.39435355,12.1,"3-bud set",233,"Twigs",0.397817873760034,0.291328871866843,0.543231639448662,0.0642609100974028
"B1","C","2m","C","979",11,10.8,"3-bud set",233,"Twigs",0.28319157386715,0.224454087663601,0.357300097958335,0.0338892883404934
"B1","C","2m","C","980",13.08739852,11.7,"3-bud set",233,"Twigs",0.403471806462676,0.302401087947457,0.538323124811445,0.0601841930775481
"B1","C","2m","C","981",10.1133575,12.4,"3-bud set",233,"Twigs",0.326724548581017,0.22853109195236,0.467109003564917,0.0608617121460604
"B1","C","2m","C","982",7.7,11.9,"3-bud set",233,"Twigs",0.235062334907735,0.160275354640445,0.344746086609705,0.04705886019624
"B1","C","2m","C","983",14.2,16,"3-bud set",233,"Twigs",0.857597501821673,0.473093138318746,1.55460609245879,0.27589616177042
"B1","C","2m","C","984",18.17278185,14.9,"3-bud set",233,"Twigs",1.10939643365002,0.641030600504605,1.91997144290235,0.326260418979017
"B1","C","2m","C","986",10.85771615,11.9,"3-bud set",233,"Twigs",0.328277347472095,0.241210525126295,0.44677161913598,0.0524390545943074
"B1","C","2m","C","988",11.8,14.2,"3-bud set",233,"Twigs",0.509738779483991,0.317967758468703,0.81716971733599,0.127347438486553
"B1","C","2m","C","989",7.2,11.5,"3-bud set",233,"Twigs",0.210138842619428,0.144939511771647,0.30466732389029,0.0407468908465926
"B1","C","2m","C","990",10.8,11.8,"3-bud set",233,"Twigs",0.321486393043228,0.237749849933211,0.434715315029555,0.0502462921164143
"B4","C","2m","C","1",19.73144698,13.5,"4-leaf fall",293,"Twigs",1.06343361309759,0.630591431741242,1.79338156616414,0.296630136332371
"B4","C","2m","C","2",11.04536102,10.7,"4-leaf fall",293,"Twigs",0.280373604106871,0.223631966038765,0.351512170966875,0.0326225012571709
"B4","C","2m","C","3",12.71416533,11,"4-leaf fall",293,"Twigs",0.349686534139515,0.273385271323613,0.447283321323333,0.0443617474489081
"B4","C","2m","C","4",7.310950691,9.7,"4-leaf fall",293,"Twigs",0.16289866562544,0.125874423754298,0.210813082364898,0.0216680251557655
"B4","C","2m","C","5",8.3,10.3,"4-leaf fall",293,"Twigs",0.197657792461898,0.15295448252843,0.255426335175559,0.0261407787365125
"B4","C","2m","C","6",6.9,9.6,"4-leaf fall",293,"Twigs",0.153678270308242,0.117458162839415,0.20106742855515,0.0213288943152385
"B4","C","2m","C","7",4.4,8.2,"4-leaf fall",293,"Twigs",0.0958938570136759,0.0690185824361773,0.133234144898045,0.0163815210361908
"B4","C","2m","C","8",11.38507795,10.1,"4-leaf fall",293,"Twigs",0.265938386367903,0.219036768429586,0.322882892452367,0.0264913581690767
"B4","C","2m","C","9",11.90336087,10.4,"4-leaf fall",293,"Twigs",0.293677472380534,0.238071033435449,0.362271951103216,0.0316839075683081
"B4","C","2m","C","10",9.4,11.5,"4-leaf fall",293,"Twigs",0.265197260810369,0.195300151047679,0.360110254723525,0.0420433937948587
"B4","C","2m","C","11",12.5,10.6,"4-leaf fall",293,"Twigs",0.322205355526914,0.257430293205058,0.403279232749541,0.0372063621286945
"B4","C","2m","C","13",11.80889495,11.2,"4-leaf fall",293,"Twigs",0.327300694231109,0.25398314605906,0.421782886409539,0.042806056211857
"B4","C","2m","C","15",12.44708801,11.2,"4-leaf fall",293,"Twigs",0.350157939182285,0.271346406415753,0.451859982197525,0.0460493815769825
"B4","C","2m","C","16",8.5,11.9,"4-leaf fall",293,"Twigs",0.255819188973108,0.17873321606462,0.366151624682892,0.0478108185250694
"B4","C","2m","C","17",7.8,11.3,"4-leaf fall",293,"Twigs",0.217377671601535,0.155145164642391,0.304573153922154,0.0381193850203479
"B4","C","2m","C","18",13.51480669,13.7,"4-leaf fall",293,"Twigs",0.567527444428121,0.371565273756717,0.866839349443623,0.12634542747115
"B4","C","2m","C","19",12.66688596,11.5,"4-leaf fall",293,"Twigs",0.374663945109754,0.284951168416835,0.492621499133012,0.0529771251826982
"B4","C","2m","C","21",19.05911855,13.4,"4-leaf fall",293,"Twigs",0.975884133289878,0.59311581479824,1.60567264916195,0.2583053148887
"B4","C","2m","C","22",15.24040682,13.1,"4-leaf fall",293,"Twigs",0.623296814101697,0.419681760060632,0.925698840028689,0.12908598978777
"B4","C","2m","C","23",15.57947368,12.3,"4-leaf fall",293,"Twigs",0.573924800465334,0.400972980493217,0.821475991185261,0.10727117619695
"B4","C","2m","C","24",8.9,9.5,"4-leaf fall",293,"Twigs",0.187094346774151,0.153603633062089,0.227887152777805,0.0189498774784991
"B4","C","2m","C","26",12.7,12,"4-leaf fall",293,"Twigs",0.404853571152814,0.298396816252522,0.549290090067444,0.0640033861772761
"B4","C","2m","C","27",12.80351514,12.2,"4-leaf fall",293,"Twigs",0.42160637385178,0.306621154603388,0.579711907687413,0.0696660084398023
"B4","C","2m","C","28",6.519202405,8,"4-leaf fall",293,"Twigs",0.11648979496896,0.0918481359968486,0.147742490194639,0.014258763825967
"B4","C","2m","C","29",6.989277502,9.3,"4-leaf fall",293,"Twigs",0.148399596801879,0.115333443555862,0.190945831945907,0.0192888745892972
"B4","C","2m","C","30",10.90412766,10.2,"4-leaf fall",293,"Twigs",0.256515912361935,0.210149510211301,0.313112379984682,0.026266038207495
"B3","C","2m","C","781",14.78276023,12.8,"4-leaf fall",293,"Twigs",0.568055526755409,0.391749266385268,0.823708195945968,0.110193604479771
"B3","C","2m","C","782",9.7,12.5,"4-leaf fall",293,"Twigs",0.317409629340172,0.218477997052398,0.461139676109821,0.061903489555465
"B3","C","2m","C","783",12.83160161,12.5,"4-leaf fall",293,"Twigs",0.442057057724523,0.315044898904267,0.620274897208996,0.0778647954859002
"B3","C","2m","C","785",9.521029356,9.6,"4-leaf fall",293,"Twigs",0.202775852412296,0.168100378774567,0.244604126542004,0.0195162621855706
"B3","C","2m","C","786",11.77964346,10,"4-leaf fall",293,"Twigs",0.273199210012504,0.225435780998835,0.331082350906142,0.0269506555885988
"B3","C","2m","C","787",7.3,10.2,"4-leaf fall",293,"Twigs",0.175206160268336,0.131778878405767,0.232944755391319,0.0258076216799878
"B3","C","2m","C","788",9.31933474,10.5,"4-leaf fall",293,"Twigs",0.226774218723763,0.178316244024796,0.288400793539719,0.0280827932436028
"B3","C","2m","C","789",9.774456507,10.3,"4-leaf fall",293,"Twigs",0.231018584837458,0.18565092915008,0.287472768300329,0.0259749589669002
"B3","C","2m","C","790",2.4,4.9,"4-leaf fall",293,"Twigs",0.0476239386544952,0.0308844949183294,0.0734361866355497,0.0108550233972501
"B3","C","2m","C","791",10.5,10,"4-leaf fall",293,"Twigs",0.238613879948688,0.196882643344321,0.28919046766653,0.0235479143679104
"B3","C","2m","C","792",9.538343672,10.1,"4-leaf fall",293,"Twigs",0.218749216991337,0.176961871216243,0.270404124941978,0.0238373096239122
"B3","C","2m","C","793",13.60036764,10.3,"4-leaf fall",293,"Twigs",0.346258191333123,0.273951010957189,0.437650274209143,0.0417600161357024
"B3","C","2m","C","794",12.82224629,11.2,"4-leaf fall",293,"Twigs",0.364332442113609,0.281551546482308,0.471452314984201,0.0484440735974218
"B3","C","2m","C","795",10.61037228,10.3,"4-leaf fall",293,"Twigs",0.252375315693746,0.205242835300654,0.310331417309722,0.0268083117370071
"B3","C","2m","C","796",11.88107739,10.9,"4-leaf fall",293,"Twigs",0.315487297390414,0.249210754394757,0.39938980585503,0.0383109825153757
"B3","C","2m","C","797",9.541488354,9.1,"4-leaf fall",293,"Twigs",0.188721412899288,0.159305860042188,0.223568496960951,0.0163935298262151
"B3","C","2m","C","798",8,9,"4-leaf fall",293,"Twigs",0.157972663493491,0.12871594282961,0.193879342858582,0.0166233163339213
"B3","C","2m","C","799",11.89621789,7.7,"4-leaf fall",293,"Twigs",0.196795007953678,0.159825948695076,0.242315315327024,0.0210432057734562
"B3","C","2m","C","800",11.5,11.6,"4-leaf fall",293,"Twigs",0.336097244328784,0.253813447987931,0.445056629350756,0.0487865258578635
"B3","C","2m","C","801",12.26743657,11.2,"4-leaf fall",293,"Twigs",0.343566826543818,0.266455826985025,0.442993368307999,0.0450350870721873
"B3","C","2m","C","802",11.31459235,11.2,"4-leaf fall",293,"Twigs",0.310627467751825,0.240601172483362,0.401034719515274,0.0409269252632431
"B3","C","2m","C","803",12.7,9.6,"4-leaf fall",293,"Twigs",0.283824894970973,0.232984871631032,0.345758805888727,0.028768860780024
